2022-12-15 15:06:55,469 INFO  Logger.cs: 70 - 
2022-12-15 15:35:54,818 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\jfaki\switch4
2022-12-15 15:35:54,819 INFO  ExportHelper.cs: 147 - Beginning the export process
2022-12-15 15:35:54,820 INFO  ExportHelper.cs: 153 - Creating package directories with name switch4 and save path C:\Users\jfaki
2022-12-15 15:35:56,523 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\jfaki\switch4\CMakeLists.txt
2022-12-15 15:35:56,524 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\jfaki\switch4\config\joint_names_switch4.yaml
2022-12-15 15:35:56,525 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\jfaki\switch4\package.xml
2022-12-15 15:35:56,526 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\jfaki\switch4\package.xml
2022-12-15 15:35:56,527 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\jfaki\switch4\launch\
2022-12-15 15:35:56,528 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\jfaki\switch4\launch\
2022-12-15 15:35:56,529 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2022-12-15 15:35:56,529 INFO  ExportHelper.cs: 450 - Saving users preferences
2022-12-15 15:35:56,529 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2022-12-15 15:35:56,530 INFO  ExportHelper.cs: 464 - Setting STL preferences
2022-12-15 15:35:56,530 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2022-12-15 15:35:56,531 INFO  ExportHelper.cs: 197 - Hiding all components
2022-12-15 15:35:56,610 INFO  ExportHelper.cs: 204 - Beginning individual files export
2022-12-15 15:35:56,612 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2022-12-15 15:35:56,613 INFO  ExportHelper.cs: 272 - Link base_link has 1 children
2022-12-15 15:35:56,614 INFO  ExportHelper.cs: 270 - Exporting link: Empty_Link
2022-12-15 15:35:56,615 INFO  ExportHelper.cs: 272 - Link Empty_Link has 0 children
2022-12-15 15:35:56,615 INFO  ExportHelper.cs: 317 - Empty_Link: Exporting STL with coordinate frame Origin_Empty_joint
2022-12-15 15:35:56,615 INFO  ExportHelper.cs: 322 - Empty_Link: Reference geometry name 
2022-12-15 15:35:56,697 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\jfaki\switch4\meshes\Empty_Link.STL
2022-12-15 15:35:56,749 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-12-15 15:35:56,750 INFO  ExportHelper.cs: 317 - base_link: Exporting STL with coordinate frame Origin_global
2022-12-15 15:35:56,750 INFO  ExportHelper.cs: 322 - base_link: Reference geometry name 
2022-12-15 15:35:56,773 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\jfaki\switch4\meshes\base_link.STL
2022-12-15 15:35:56,808 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-12-15 15:35:56,809 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2022-12-15 15:35:56,887 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2022-12-15 15:35:56,887 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2022-12-15 15:35:56,888 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\jfaki\switch4\urdf\switch4.urdf
2022-12-15 15:35:56,889 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\jfaki\switch4\urdf\switch4.csv
2022-12-15 15:35:56,891 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-12-15 15:35:56,892 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-12-15 15:35:56,892 INFO  ExportHelper.cs: 234 - Copying log file
2022-12-15 15:35:56,893 INFO  ExportHelper.cs: 439 - Copying C:\Users\jfaki\sw2urdf_logs\sw2urdf.log to C:\Users\jfaki\switch4\export.log
2022-12-15 15:35:56,896 INFO  ExportHelper.cs: 237 - Resetting STL preferences
2022-12-15 15:35:56,897 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2022-12-15 19:53:21,678 INFO  SwAddin.cs: 294 - Assembly export called for file switchAssembly
2022-12-15 19:53:21,681 INFO  SwAddin.cs: 299 - Save is required
2022-12-15 19:53:21,681 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-15 19:53:22,260 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-15 19:53:22,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switchAssembly
2022-12-15 19:53:22,264 INFO  ExportHelperExtension.cs: 1136 - Found 35 in switchAssembly
2022-12-15 19:53:22,265 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in switchAssembly
2022-12-15 19:53:22,265 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:53:22,266 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:53:22,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch-1
2022-12-15 19:53:22,268 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:53:22,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch-1
2022-12-15 19:53:22,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch base-1
2022-12-15 19:53:22,271 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:53:22,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch base-1
2022-12-15 19:53:22,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switchAssembly
2022-12-15 19:53:22,277 INFO  ExportHelperExtension.cs: 1136 - Found 35 in switchAssembly
2022-12-15 19:53:22,278 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in switchAssembly
2022-12-15 19:53:22,279 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:53:22,279 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:53:22,280 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch-1
2022-12-15 19:53:22,291 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:53:22,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch-1
2022-12-15 19:53:22,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch base-1
2022-12-15 19:53:22,294 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:53:22,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch base-1
2022-12-15 19:53:22,535 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-15 19:53:22,536 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-15 19:53:22,541 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-15 19:53:27,687 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:53:35,467 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:53:50,224 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:53:52,887 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:53:57,149 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:54:01,182 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-12-15 19:54:01,239 INFO  ExportHelperExtension.cs: 347 - Creating joint Empty_Link
2022-12-15 19:54:01,279 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Empty_Link failed
2022-12-15 19:54:01,377 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switchAssembly
2022-12-15 19:54:01,378 INFO  ExportHelperExtension.cs: 1136 - Found 36 in switchAssembly
2022-12-15 19:54:01,379 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in switchAssembly
2022-12-15 19:54:01,380 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:54:01,383 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:54:01,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch-1
2022-12-15 19:54:01,408 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:54:01,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch-1
2022-12-15 19:54:01,410 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch base-1
2022-12-15 19:54:01,411 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:54:01,411 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch base-1
2022-12-15 19:54:01,412 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switchAssembly
2022-12-15 19:54:01,412 INFO  ExportHelperExtension.cs: 1136 - Found 36 in switchAssembly
2022-12-15 19:54:01,413 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in switchAssembly
2022-12-15 19:54:01,413 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:54:01,413 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:54:01,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch-1
2022-12-15 19:54:01,414 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:54:01,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch-1
2022-12-15 19:54:01,415 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch base-1
2022-12-15 19:54:01,415 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:54:01,416 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch base-1
2022-12-15 19:54:01,480 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:55:24,543 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-12-15 19:55:24,544 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
